segment_ID,road_importance,nbr_carcasses,long_midpoint,lat_midpoint,length,dist_from_center,distance_water_km,distance_amenity_km,sparse_open_grassland,dense_closed_grassland,sparse_open_shrubland,dense_closed_shrubland,woodland,forest,water,bare_ground,grassland,shrubland
6_3,minor_road,0,35.05245823555951,-2.7061135070182405,2498.832401073563,38945.035974218874,10.8719061703429,12.237721045862399,17.2289768517103,82.77102314829072,0,0,0,0,0,0,100.00000000000102,0
6_4,minor_road,0,35.03034610632511,-2.7074267046794556,2498.7399520193812,37458.90911336594,10.042341082453401,10.614788349685199,25.2878675698673,74.7121324301357,0,0,0,0,0,0,100.000000000003,0
6_5,minor_road,0,35.007969726550186,-2.7083184046678923,2498.699966252951,36024.676672979476,7.58045704037756,9.39938464696544,21.455975604386,78.5440243956124,0,0,0,0,0,0,99.9999999999984,0
6_6,minor_road,0,34.985554396291555,-2.7094967299087895,2498.685800390684,34734.688261952,5.14859446081843,8.70989952381645,1.37160022777477,98.62839977222748,0,0,0,0,0,0,100.00000000000225,0
6_7,minor_road,0,34.963309811906164,-2.7103327540081734,2499.0813219487086,33556.66937760796,2.82277896670371,8.7420373211846,5.43891754006545,94.08223811900021,0,0.478844340930516,0,0,0,0,99.52115565906566,0.478844340930516
8_1,minor_road,0,34.922414068715845,-2.5404125334362235,2500.4941041593274,15640.20635729438,1.338016009382,10.6402099691918,7.812189137210723,87.34139089683131,3.52338793465526,1.32303203130181,0,0,0,0,95.15358003404204,4.84641996595707
9_1,minor_road,0,35.06256092367751,-2.7179785655555704,2501.212700119058,40678.32113881165,11.2902850345563,12.1395604073636,37.8116366727436,62.188363327256056,0,0,0,0,0,0,99.99999999999966,0
10_1,minor_road,0,35.007733594516495,-2.825850749612835,2499.63173958278,47243.513316655764,10.385861640198,0.668715202455376,4.62801953769645,78.02590627665181,2.00250312891114,11.246081938706588,4.0974891180347,0,0,0,82.65392581434826,13.248585067617729
10_2,minor_road,0,35.02575747611757,-2.8125176324677104,2499.5414867517343,46873.27794169992,12.8759345447135,3.14602311488545,4.26623088518573,95.7337691148115,0,0,0,0,0,0,99.99999999999723,0
10_3,minor_road,0,35.04330100546621,-2.7988060379492468,2499.4822922314215,46569.45218845838,13.652275660219901,5.622325095121879,25.2389287830961,74.76107121690528,0,0,0,0,0,0,100.00000000000138,0
10_4,minor_road,0,35.062752437878686,-2.7876223001200655,2499.300074906207,46748.38027688527,11.189681720716301,7.83051523613927,26.71225520031488,73.28774479968429,0,0,0,0,0,0,99.99999999999918,0
10_5,minor_road,0,35.08198160017993,-2.776322108523797,2499.571584736783,47033.649233750046,8.76568861765895,6.34036545379585,14.03293409862535,85.05468741359856,0,0.912378487774128,0,0,0,0,99.0876215122239,0.912378487774128
10_6,minor_road,0,35.09943271298089,-2.7633013541508995,2499.1867987347296,47172.660633994485,6.54585767778473,5.87401604920969,2.491618724390549,96.59782293779199,0,0.910558337817143,0,0,0,0,99.08944166218254,0.910558337817143
10_7,minor_road,0,35.11821224735669,-2.7519086025201025,2499.9111001032297,47667.95719699907,4.37792285729386,6.154411988669169,11.679535879549793,88.32046412044883,0,0,0,0,0,0,99.99999999999862,0
11_1,minor_road,0,35.087947952705306,-2.7599989568764234,2500.702908704994,46056.43070874823,7.76794642768526,6.97507296353565,2.258079106266538,96.80906397702016,0,0.932856916710012,0,0,0,0,99.0671430832867,0.932856916710012
11_2,minor_road,0,35.076915809802976,-2.740555094531955,2500.496370330746,43617.61357997048,9.0857256180247,9.411887501459631,0.178493470896722,99.82150652910286,0,0,0,0,0,0,99.99999999999959,0
14_1,minor_road,0,35.070797822213294,-2.7201650262605304,2499.773789332913,41474.44619574169,10.3479516027072,11.6319679437084,17.8340113142421,82.16598868575772,0,0,0,0,0,0,99.99999999999983,0
14_2,minor_road,0,35.085711867020606,-2.7357880971933106,2499.8163490982115,43877.161291956196,8.23552551589985,9.26316561371536,2.45032783353679,97.54967216646544,0,0,0,0,0,0,100.00000000000223,0
14_3,minor_road,0,35.09480677435525,-2.7521141923826415,2501.039448555586,45901.390258433545,6.97774749551891,7.18888805866693,5.948865682391097,93.89019694745076,0,0.160937370155951,0,0,0,0,99.83906262984186,0.160937370155951
15_1,minor_road,0,35.10734123820856,-2.741939350804656,2499.121104914633,46029.39127960574,5.73662302679508,7.56719647455463,9.72043319862681,90.27956680137171,0,0,0,0,0,0,99.99999999999852,0
15_2,minor_road,0,35.1281642068329,-2.7394985448442104,2499.72747541835,47488.05180360467,3.63568487955129,7.379698009275811,21.34202017997717,78.6579798200232,0,0,0,0,0,0,100.00000000000037,0
15_3,minor_road,0,35.1251670930164,-2.757848682369667,2500.030445579761,48681.561572343024,3.62674588938552,5.36811420088347,3.97945125898385,96.0205487410133,0,0,0,0,0,0,99.99999999999714,0
16_1,minor_road,0,34.960971515278416,-2.6785316152019263,2499.9999066181554,30363.209069815486,3.23383732481792,12.2736620601991,30.5619169647676,69.43808303523464,0,0,0,0,0,0,100.00000000000225,0
16_2,minor_road,0,34.954190980368374,-2.69765377559602,2500.5951826536784,31832.300435867448,1.54272433348917,10.3469695840831,3.34345401878653,91.90354465845502,0,4.11115638133404,0.641844941424672,0,0,0,95.24699867724155,4.11115638133404
17_1,minor_road,0,34.98068428916554,-2.678128729621687,2498.9301925717996,31527.56267643442,5.0508615837407795,12.1677876520107,20.5024790840194,79.49752091598312,0,0,0,0,0,0,100.00000000000252,0
17_2,minor_road,0,35.00195063974979,-2.6844632712015377,2499.1490313951444,33495.513610386675,7.036899093029789,11.7560117581545,0.743129711923238,99.2568702880731,0,0,0,0,0,0,99.99999999999633,0
17_3,minor_road,0,35.02113869107283,-2.6957787596146754,2499.245475585116,35806.928723564364,8.98525184869646,11.254320467833601,3.82834984063504,96.171650159363,0,0,0,0,0,0,99.99999999999804,0
17_4,minor_road,0,35.041509257392214,-2.6999203349905763,2499.43721984407,37620.87932320266,10.0259605422557,12.0058166674361,4.3692454330593,95.63075456694403,0,0,0,0,0,0,100.00000000000334,0
18_1,minor_road,0,35.11333658335365,-2.7695859256829145,2501.2339967870976,48726.2028549761,5.21767044423104,4.47004497279564,0,99.99999999999712,0,0,0,0,0,0,99.99999999999712,0
18_2,minor_road,0,35.12017627447112,-2.7905290320084446,2501.2362279326203,50971.70494668892,5.82509414103873,2.0664703793458004,0,100.00000000000358,0,0,0,0,0,0,100.00000000000358,0
18_3,minor_road,0,35.123384277762916,-2.8122160173995168,2429.085751193259,53039.50548409516,6.4592639065225805,1.09249820999583,0,100.00000000000145,0,0,0,0,0,0,100.00000000000145,0
19_1,minor_road,0,35.105099396996486,-2.75395199339441,2500.033387615624,46825.50029040435,5.83064212612274,6.435901749468949,5.79682779456193,94.20317220543728,0,0,0,0,0,0,99.99999999999922,0
19_2,minor_road,0,35.11592419588179,-2.7453379769361774,2263.1997442728966,46968.59020149056,4.7229784905619,6.925067627094419,8.19007678570891,91.80992321429342,0,0,0,0,0,0,100.00000000000233,0
20_1,minor_road,0,35.061521639200734,-2.7165212832813483,2501.309152604439,40480.40779898801,11.4562910540419,12.155361969867299,36.5986920399062,63.40130796009396,0,0,0,0,0,0,100.00000000000016,0
20_2,minor_road,0,35.05656174501599,-2.7376493198540914,2501.1739246834213,41908.31262736175,11.3715117302308,10.306007651428,0,99.99999999999702,0,0,0,0,0,0,99.99999999999702,0
20_3,minor_road,0,35.04873889262837,-2.7583434679766015,2500.9715757409235,43195.38666099153,12.1077376462672,8.458801647573381,15.1516659478708,84.84833405213095,0,0,0,0,0,0,100.00000000000175,0
20_4,minor_road,0,35.04193690768042,-2.7796048530500985,2501.070832587165,44697.03567127915,13.1695355567538,7.0683439840906805,12.597985869042779,87.40201413095038,0,0,0,0,0,0,99.99999999999315,0
20_5,minor_road,0,35.02992545376127,-2.7980327581098043,2500.5423874482235,45713.59168250696,14.2881708919205,4.62815453405316,15.48679918252966,84.51320081746789,0,0,0,0,0,0,99.99999999999756,0
21_1,minor_road,0,34.77542648646885,-2.6499442440924907,2500.2144412880134,23198.610118147215,0.40034690546538504,4.981387859207279,25.20053217623652,58.18800616087854,1.40772759642934,2.964232678049938,10.5770026995246,0,1.66249868888116,0,83.38853833711505,4.371960274479278
23_1,minor_road,0,34.77107723478901,-2.7357422791216277,2500.5274717038565,32679.182678498364,0.714188847547249,0.993568234688605,14.684295110757683,69.78395215136774,1.60931347372025,11.88428848352302,2.03815078063301,0,0,0,84.46824726212543,13.493601957243271
23_2,minor_road,0,34.75714952381164,-2.718411554909361,2499.6781614240813,31078.186580647547,0.322606110516813,3.42499263896184,28.804200034408762,71.19579996559273,0,0,0,0,0,0,100.00000000000149,0
23_3,minor_road,0,34.737738817424315,-2.709234561361081,2499.4168236631363,30642.186004628446,1.9128227993037499,4.0579932743976705,80.9792286507439,19.020771349252737,0,0,0,0,0,0,99.99999999999665,0
23_4,minor_road,0,34.71885076140296,-2.6974814130610527,2499.4791964140445,30100.044756136984,0.973541303319297,1.70854704985573,45.70810483093157,44.333507867831166,0,2.4154655937388023,7.54292170749855,0,0,0,90.04161269876273,2.4154655937388023
24_1,minor_road,0,34.79485328078715,-2.5101923056436357,2500.3307218126643,7606.73087292357,0.113350162646478,2.29019470045196,10.72759952070295,84.43227710469417,0,1.30364354502285,3.53647982958327,0,0,0,95.15987662539712,1.30364354502285
24_2,minor_road,0,34.78248955286707,-2.5266191471868154,2501.1004034265184,9818.2515046659,0.116220141622879,0.9127227429640771,6.74477667159025,86.4957036715582,0,0,6.75951965685006,0,0,0,93.24048034314845,0
24_3,minor_road,0,34.78562143321418,-2.5456948511691704,2500.7469203513574,11677.956468464738,1.36460407254824,1.45684361110147,5.73484894941938,94.04996181227534,0,0,0.215189238308144,0,0,0,99.78481076169473,0
24_4,minor_road,0,34.79943172608577,-2.561765549021429,2500.5803926321787,13057.196370064608,1.4967589974022302,3.79459884702209,7.41708135371868,92.30145684628022,0,0,0.281461800004503,0,0,0,99.7185381999989,0
24_5,minor_road,0,34.79150257476617,-2.582394448953302,2501.1191256679413,15473.490182830832,3.43382185823619,2.95182017875666,8.18182320411468,91.81817679588794,0,0,0,0,0,0,100.00000000000261,0
24_6,minor_road,0,34.78655137646649,-2.604214024918696,2501.1265112450287,17963.139196196535,2.98184701688234,2.2416772700844,25.16874908250864,73.59592730979058,0,0,1.23532360769889,0,0,0,98.76467639229922,0
24_7,minor_road,0,34.77680808130547,-2.6227715878857154,2500.6666193164815,20212.202416479457,0.964027772987536,2.61562182266641,23.17359762950836,75.15098627799134,0,0.267039288189794,1.40837680431019,0,0,0,98.3245839074997,0.267039288189794
25_6,minor_road,0,34.31804942262515,-2.1583809187942102,2499.738397433062,64193.91305522805,3.06229536277211,4.90911481936205,23.58599122386848,71.81094428753039,0,0,0,4.6030644886004,0,0,95.39693551139887,0
25_7,minor_road,0,34.33931706087143,-2.1633586322715166,2499.8899552721527,61871.05823641928,2.8450694671517,5.92676376517754,26.748323771341433,62.07147300753361,0,0,5.43056611598813,5.74963710513584,0,0,88.81979677887504,0
25_8,minor_road,0,34.35857529563167,-2.1689352303483442,2500.249170961187,59713.42968294051,1.85832405645827,6.119519342933151,6.0285217391304196,67.6418782608701,0,0,8.30163478260864,18.0279652173914,0,0,73.67040000000053,0
25_9,minor_road,0,34.379083184085594,-2.174855177838941,2499.8345203436843,57422.992059507575,1.0339273719045199,4.2038875901136095,10.7270172732031,83.72957932725079,0,0.385685556075925,0,5.15771784346677,0,0,94.45659660045389,0.385685556075925
25_10,minor_road,0,34.40088569072663,-2.1749803434807915,2499.8045070945773,55367.01824790099,1.2393913706586699,2.39610444801122,40.195503259763925,58.116084536290856,0,0.385608007425708,1.10173716407345,0.201067032443405,0,0,98.31158779605478,0.385608007425708
27_1,minor_road,0,34.900955925807644,-2.670574236593151,2499.3199267271684,26637.710294099525,1.1644401401970998,10.1803807269718,21.790801721521238,75.38633507244562,0,0.766003081034615,2.05686012500036,0,0,0,97.17713679396685,0.766003081034615
28_1,minor_road,0,34.82052575789792,-2.54717543727672,2499.4337600358845,11266.547681524058,0.443328007207402,4.80045115258248,17.999828804475285,78.0764802200123,3.92369097551075,0,0,0,0,0,96.07630902448759,3.92369097551075
28_2,minor_road,0,34.830132633424476,-2.531196024465523,2501.232673092963,9576.183368125718,0.12204165521537,5.65626137942957,37.43922788227613,50.33982493195318,10.2529561442897,1.96799104148303,0,0,0,0,87.77905281422932,12.22094718577273
31_1,minor_road,0,34.78088297986471,-2.6259845154073695,2500.473785252074,20463.714660703907,0.5647260310359831,3.18891155260271,23.690677658439338,75.79603782331739,0,0.160017425981468,0.353267092262752,0,0,0,99.48671548175673,0.160017425981468
31_2,minor_road,0,34.79889490368527,-2.624734867273313,2499.4909732767596,20014.029585647997,0.344880882876312,4.58770426733023,12.555207164973886,87.44479283502744,0,0,0,0,0,0,100.00000000000134,0
31_3,minor_road,0,34.81730756318518,-2.617848374223051,2500.4087891378076,19131.34452065389,0.0793624530322177,5.97410724383259,4.35429702197635,91.99877367298835,0,0,3.64692930503492,0,0,0,96.3530706949647,0
31_4,minor_road,0,34.81398950653758,-2.5982308661897235,2500.9751310772613,16953.931182017826,2.29294895474357,5.19015614885077,4.93277633859825,90.32521156860979,0,0,4.74201209279436,0,0,0,95.25798790720803,0
31_5,minor_road,0,34.80531345547284,-2.5783830836634998,2344.577797773137,14808.11314570137,2.08644019697717,4.54451324892765,2.90776195361724,96.83980500923856,0,0,0.252433037137508,0,0,0,99.7475669628558,0
32_1,minor_road,0,34.81985007408802,-2.5069522540176417,2500.884002928611,6788.402874902325,0.0861978711031158,4.98723127878423,19.29917638614227,74.31731972275779,2.52503042803522,3.00733961091835,0.851133852146701,0,0,0,93.61649610890007,5.5323700389535695
34_1,major_road,1,34.80682959321492,-2.3879426734092895,2501.0352045926575,6586.133172492084,1.30532616209905,2.17326501022001,19.6686638871248,43.44534334704694,4.19913300383798,1.492393075075241,31.194466686915,0,0,0,63.114007234171744,5.691526078913221
34_2,major_road,0,34.79325621767715,-2.3708155743103503,2500.279794382677,8819.021905795655,0.735365200865194,1.2927008412100298,9.12117929508012,65.64183983704294,9.04289774058479,0.68468796255716,15.5093951647356,0,0,0,74.76301913212306,9.72758570314195
34_3,major_road,0,34.77653721620832,-2.3558445046575547,2500.2572756421646,11056.793959937264,0.750911068250679,2.2361519236177,13.52339060407118,34.92605515409056,5.27453023112242,0.817720304929473,44.09047563926564,1.36782806652005,0,0,48.449445758161744,6.0922505360518935
34_4,major_road,0,34.757874441141304,-2.343831361794424,2499.7908597122073,13208.379703678009,0.597656643327416,1.47165649307951,3.22442978446899,16.92970186896313,0.411348142600689,1.078205707111312,59.22862586592564,19.1276886309318,0,0,20.154131653432117,1.489553849712001
34_5,major_road,0,34.73705693772502,-2.3360315112418326,2500.1191891724075,15212.95842070373,0.362816118525569,3.15775843855954,16.46001069100246,30.62806884123849,0.161467202318956,1.9844484489780188,26.602410435299756,24.1635943811615,0,0,47.088079532240954,2.1459156512969746
34_6,major_road,0,34.72314639492295,-2.3184214267872667,2500.4053447029805,17709.20819445039,1.5075092689612,4.61938877976082,10.7570039613076,54.16405933415829,0,0.937261377388294,34.14167532714584,0,0,0,64.92106329546588,0.937261377388294
34_7,major_road,1,34.7056420942016,-2.3055331236617467,2500.6168361994983,20035.301960912493,1.0153896469055599,5.79400242105761,19.2616620327461,21.864104770731238,0,0.674400900304515,52.4424621563165,5.75737013990027,0,0,41.12576680347733,0.674400900304515
34_8,major_road,0,34.690669594867266,-2.2897270308402558,2500.1140058129336,22450.64838525806,0.69883643000074,7.31250281496374,22.6037830437886,4.124878457254139,0.0798807848149383,2.99773303841714,28.8044601023023,41.3892645734215,0,0,26.728661501042737,3.077613823232078
34_9,major_road,0,34.67404162669856,-2.275310038683432,2500.6620638415307,24866.9028777511,0.591691417275415,9.37028967863262,5.33193067936438,12.862798294668023,0,3.83284425004152,38.59476219478465,39.3776645811424,0,0,18.1947289740324,3.83284425004152
34_10,major_road,0,34.66217580468225,-2.257335843855777,2500.7886538080375,27248.681058157872,0.192469767070492,8.80686741393578,2.26661947998806,35.149467490958955,0,2.00451222614216,55.31264861038924,5.266752192521656,0,0,37.41608697094701,2.00451222614216
34_11,major_road,0,34.64463288045595,-2.248553477984305,2499.8747546358572,29258.750592892276,0.741309791205,8.57132189553364,2.0478642835504446,15.761890336261636,0,7.861254165404444,71.2029412574724,3.126049957313213,0,0,17.809754619812082,7.861254165404444
34_12,major_road,0,34.62597657782515,-2.259858547446676,2500.274058629675,29779.102922868657,1.41716952763383,6.753671356189161,5.196533990375879,28.254758321895494,0.133117258942007,6.698030526019856,59.717559902766034,0,0,0,33.45129231227137,6.831147784961863
34_13,major_road,0,34.60846301384648,-2.2738418159687743,2499.952014088458,30196.49531069542,0.38158900209055,4.3942243676497,7.122790395346375,25.759211620771726,0.413138919338757,12.861840836854237,53.40481554724246,0.438202680445309,0,0,32.8820020161181,13.274979756192993
34_14,major_road,0,34.58710284519294,-2.2792797047940807,2499.6553894509902,31709.931901547712,0.622540297535266,1.94287135094527,7.00412460832743,22.49728789105302,0.004405456157451,8.031146575033205,60.678550384651054,1.7844850847775,0,0,29.50141249938045,8.035552031190656
34_15,major_road,0,34.56625292190832,-2.27601985993807,2499.8891858714687,33819.43675984472,0.48929725558942405,0.866066049414339,16.539100485663674,15.593203472896018,0.276416426875416,17.964303582633335,49.6269760319323,0,0,0,32.13230395855969,18.24072000950875
34_16,major_road,0,34.546089431560766,-2.275083627889001,2499.715735833164,35755.6891256159,0.749943460500986,2.6329799013789796,27.707521156222896,26.84700960349906,0.279659263153773,11.248454882571174,33.91735509455223,0,0,0,54.554530759721956,11.528114145724947
34_17,major_road,0,34.52387493813998,-2.2754602166650906,2499.5428819823524,37849.466442813595,1.77201281632105,5.01090459660115,17.0635957733035,53.04471264019851,0,1.42999017879004,28.4617014077068,0,0,0,70.10830841350202,1.42999017879004
34_18,major_road,0,34.50169306739198,-2.2789725951408144,2499.5975175320264,39818.93594228923,0.25769471685126305,7.4135511865124,44.23296494080677,28.657306910317505,0.485870949814428,0,25.3032566559643,1.32060054309697,0,0,72.89027185112427,0.485870949814428
34_19,major_road,0,34.48008584540134,-2.285133966962816,2499.6355684679374,41659.68333843709,1.7914279274632,9.80051710541528,31.65463270742066,59.25055583683721,0.385233451471592,0.990600303784093,7.718977700486519,0,0,0,90.90518854425787,1.375833755255685
34_20,major_road,0,34.460397982511225,-2.2827099116794245,2500.2426332579425,43758.431971537284,0.367852220013667,11.989344671486,6.95871697525022,78.0633830258643,0.389672563711464,0.621527739119786,7.67320945456975,6.29349024148567,0,0,85.02210000111452,1.01120030283125
34_21,major_road,0,34.445563192702735,-2.267153112211664,2500.634055452763,45987.50984504085,0.9175557530479761,12.813988661196198,4.76822070429074,79.4090014810901,0.0453168866193603,0.303954727324977,5.28245683842873,10.1910493622478,0,0,84.17722218538084,0.3492716139443373
34_22,major_road,0,34.43223174676077,-2.2500357810700007,2500.2785920634096,48161.30329297396,0.897038524699205,10.5995942959889,14.85790361918332,54.2399659708931,13.8196291600721,0,9.40192187115892,7.68057937869256,0,0,69.09786959007643,13.8196291600721
34_23,major_road,0,34.410030447615725,-2.250224047670486,2499.602851295513,50366.196490225644,1.9353592524982601,10.3957836632535,18.78173986802815,47.2919902618508,14.934399682739,0,8.28403670533283,10.7078334820494,0,0,66.07373012987895,14.934399682739
34_24,major_road,0,34.38784260655894,-2.252846332532981,2499.6896000026095,52481.62099815749,3.3181430397020097,11.0317763224239,22.0987008697567,30.771496201695502,3.4680171749422,0.302763404161621,2.22448530221293,41.1345370472312,0,0,52.8701970714522,3.770780579103821
34_25,major_road,0,34.367587768930754,-2.2586387885337555,2500.1936716582513,54293.51624561416,4.718932810325501,12.3836796235089,24.5908995224849,22.44429918346109,0,8.255132452165482,6.6043275462835,38.105341295604,0,0,47.03519870594599,8.255132452165482
34_26,major_road,0,34.34940177504407,-2.24598826656535,2499.943688723352,56704.65888678407,2.6835973847601,12.1523850996184,40.2942382922713,49.5946239844949,0,0,0,10.1111377232321,0,0,89.8888622767662,0
34_27,major_road,0,34.329370427044246,-2.235805628789153,2499.9837037245725,59199.225096998714,1.34783693801769,12.7481940731217,28.1803214598394,67.1304836214072,0.50740877379425,0.294588924557704,2.14719534824816,1.74000187215391,0,0,95.3108050812466,0.801997698351954
34_28,major_road,0,34.31000656195731,-2.2244403662039054,2500.124465374292,61678.672946409584,0.26723551057884,10.8053470554862,2.242267331368606,67.7902332883449,21.0006334866555,0,6.98240008813728,1.98446580549206,0,0,70.0325006197135,21.0006334866555
34_29,major_road,0,34.291037593006955,-2.2127633084103957,2500.3636059391615,64133.455624781964,0.15194930357102002,8.33535446420653,5.4026666813926,69.2450845314238,7.07838519160735,0.287155585866423,16.8380856662422,1.14862234346569,0,0,74.6477512128164,7.365540777473774
35_1,minor_road,0,34.858553760962806,-2.461722514694472,2290.2187555227442,4809.820978146572,1.85671214675345,0.672653958148904,41.11223857544302,56.448846544121054,0,0,2.43891488043391,0,0,0,97.56108511956407,0
43_1,minor_road,0,34.90100204165319,-2.4657533096316997,2499.591573054357,9460.018110722534,1.0605437776689701,4.61169913490389,45.9514794790815,53.437605057067906,0.00826678570838087,0.602648678140965,0,0,0,0,99.3890845361494,0.6109154638493459
44_1,minor_road,0,34.92836700134094,-2.5024683191200463,2500.3070247807696,13763.75069002957,1.0954469394083501,6.417622487615881,0.8181314412535401,97.9287741116259,1.25309444712081,0,0,0,0,0,98.74690555287944,1.25309444712081
44_2,minor_road,0,34.947521985111884,-2.512489671347763,2500.0731317747354,16168.387363772565,0.921993435414691,7.12181984596608,2.78611063185605,96.87995681138825,0.333932556754621,0,0,0,0,0,99.6660674432443,0.333932556754621
50_1,minor_road,0,34.912364276743226,-2.549411697387525,2500.1649392978456,15557.573050534053,0.0947400853075213,11.8745680590041,1.554005866372145,79.43106735228031,5.32802011327594,13.6869066680726,0,0,0,0,80.98507321865246,19.014926781348542
51_1,minor_road,0,34.820138991269765,-2.4998329971344644,2501.101490071548,5997.214333993812,0.156227404049686,4.704486277054699,16.4216433843715,78.56457578900016,1.24276991842416,2.93917026668811,0.831840641515503,0,0,0,94.98621917337167,4.18194018511227
51_2,minor_road,0,34.82873798528799,-2.5200019736387462,2501.086843966512,8320.60018442913,0.115470208201867,5.71419861155469,33.76717161236829,53.88448502455635,6.925364875147,4.89728159369163,0.525696894238085,0,0,0,87.65165663692463,11.82264646883863
51_3,minor_road,0,34.83245123455486,-2.541450752532804,2500.8213964358515,10742.816622863613,0.21836358202673,5.959133643158459,34.08395993451859,56.03729086318166,8.01975527871037,0.582669737243695,1.27632418634333,0,0,0,90.12125079770024,8.602425015954065
51_4,minor_road,0,34.845703480212016,-2.5571405456121448,2499.8023496975356,12743.550210411018,0.119319463909505,7.80744016116559,10.946215892885618,87.63836863000144,0,0.126636539124247,1.28877893799012,0,0,0,98.58458452288706,0.126636539124247
52_1,minor_road,3,34.8202300856111,-2.429485262668871,2500.3328233055413,1850.2649387504036,1.4768935862006498,0.51109985776101,61.553951399440095,10.770837441707403,0.361074000727703,10.228670942153224,17.0854662159724,0,0,0,72.3247888411475,10.589744942880927
52_2,minor_road,0,34.84081609017262,-2.428903455163509,2499.5777847455765,3146.969102357029,2.72836856411394,1.26805824309803,58.11131059245872,7.7315287943654205,1.46388620356304,7.214749344013258,25.4785250655982,0,0,0,65.84283938682414,8.678635547576299
52_3,minor_road,0,34.86013389552061,-2.4200903969113883,2499.8751140106765,5476.04348698741,0.37566449819784903,0.144031869938102,47.62511210258186,6.257502790264868,6.77535345697649,6.700290412453146,32.6417412377257,0,0,0,53.882614892846725,13.475643869429636
53_1,minor_road,0,34.62188188758018,-2.2533632626133207,2499.6975467315388,30610.015775707143,0.79199238702872,6.67851391383442,2.65450077992353,10.47057686733017,0,1.53417169360739,77.63372582582461,7.70702483331723,0,0,13.1250776472537,1.53417169360739
53_2,minor_road,0,34.60034428418407,-2.2567886759131075,2499.6097094835313,32111.658084603016,0.367484458883527,4.5145976986429295,2.7637893484802962,11.94943790835279,2.14759483145511,5.931216392205902,72.3216326126018,4.88632890690178,0,0,14.713227256833086,8.078811223661011
53_3,minor_road,0,34.578255481458356,-2.258177254994508,2500.244196955692,33908.87476993851,0.429032936346,3.01185206049346,6.07311205973552,38.36144444289925,0,13.113450227345382,40.65269685888,1.79929641114062,0,0,44.43455650263477,13.113450227345382
54_1,minor_road,0,34.566111024450706,-2.2820183861783208,2151.4824224396966,33463.60126271395,0.0425769469317574,0.287667938403819,34.51315337414224,16.88493522134095,0.3694249162329,13.9487459871219,34.28374050116163,0,0,0,51.39808859548319,14.3181709033548
55_1,minor_road,0,34.62386212531436,-2.417313870360404,2500.533742310227,21856.845022046462,0.49966717354560897,0.695629973807834,0.494758091146903,7.649654990222586,0.0815503760218923,35.3202144430311,23.272582131853113,33.18123996772434,0,0,8.144413081369489,35.40176481905299
