segment_ID,road_importance,nbr_carcasses,long_midpoint,lat_midpoint,length,distance_water_km,distance_amenity_km,sparse_open_grassland,dense_closed_grassland,sparse_open_shrubland,dense_closed_shrubland,woodland,forest,water,bare_ground,grassland,shrubland
5_7,minor_road,0,34.77706198316937,-2.682984917037074,-1.1815174409393467,-0.599795248562302,0.01981477265753953,-0.42587563075536505,0.9920916383456424,-0.42433859828980913,-0.42407383930710346,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.7924803388830979,-0.510397645601075
6_1,minor_road,0,34.78754675807539,-2.6495675986971343,0.24234386307237693,-0.5680548883203461,0.20783116601045695,-0.5485969740220696,0.8308368197553128,-0.3438780558379287,-0.38136901286573127,-0.7284456793726338,-0.2462164074748978,21.791799852257355,-0.06969973308597942,0.5207724059928192,-0.4498245044322228
6_2,minor_road,0,34.78202675792698,-2.6706600829831406,0.24486586721838052,-0.5683873224571132,0.09353770785698784,-0.9841711690571991,1.3420805355388026,-0.27341083504629576,-0.38140027126079346,-0.7533497720622447,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.768261215891159,-0.4327174866695791
6_3,minor_road,0,34.781188957516605,-2.6929996640291103,0.24440294351167327,-0.3448836353080487,0.2115012358127949,-0.2646763417437357,0.7971872017284974,-0.42433859828980913,-0.09064911713352726,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.6945126307932507,-0.1902382077770634
6_4,minor_road,1,34.77667928436277,-2.7144268603211845,0.2444118129047007,-0.09409977435574486,-0.4313256340518489,0.4461849362894617,0.10332280776131536,-0.001214738455808,0.4896161328102568,-0.695648862546402,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.4477301480205177,0.4698413675984696
6_5,minor_road,0,34.77773462824243,-2.7368644216237783,0.243292420668391,-0.3059961466967596,-1.072773381176276,0.3181727683226504,-0.5918378625732215,1.3786242489280218,2.499848188356286,-0.4622182488188336,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,-0.4250268139238057,2.735661630725636
6_6,minor_road,0,34.780548757842375,-2.75412960604806,0.2306522086344679,-0.26698556329360107,-1.2115565348228363,0.5946838091259709,-0.7569795436173792,-0.04643153385667131,3.452851135860615,-0.7160866134123335,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,-0.4038610975409053,3.3041878855046476
6_7,minor_road,0,34.76748416971379,-2.767208587829272,-1.657707026883822,-0.11141450234752467,-1.0717975399587008,1.0773349503435017,-0.28824662229071873,-0.10493870123725171,0.5596042559131592,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.4796851180949948,0.5118202259212936
7_1,minor_road,0,34.73251814208213,-2.344888639562055,0.2388130740348976,-0.7326054753525014,-0.525262951273238,-0.8313795011222401,-1.501655373403997,0.13443459100593205,3.1014840940137063,1.0770394264475456,2.5119040769080616,-0.05470543785627974,-0.06969973308597942,-2.2983683628047182,3.0107850751949514
7_2,minor_road,0,34.72329690547966,-2.36468681575828,0.24440960518887264,-0.502050407787524,-0.5036804134939925,-0.9741867963013332,-1.8347571748768825,-0.42433859828980913,2.5727834409295283,1.4757615148166363,4.192676962067273,-0.05470543785627974,-0.06969973308597942,-2.777220276791848,2.367229831523639
7_3,minor_road,0,34.71508481382535,-2.3803097046549624,0.2250082467461099,-0.5681720559987717,-0.9383024229982352,-1.0265868106755047,-1.379153342353669,-0.42433859828980913,2.7412072622591235,1.532983780291045,1.625820910156893,-0.05470543785627974,-0.06969973308597942,-2.306692424290054,2.5289529203262253
8_1,minor_road,2,34.86985607958267,-2.452123944548499,0.23032840302970192,-0.5791106017557198,-1.0150182324919963,0.04181291037850068,-0.3876950165084224,-0.42433859828980913,-0.4754945670626822,0.8203451473157747,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,-0.4024618190741216,-0.5597726025131103
8_2,minor_road,0,34.888291968294915,-2.463529065442271,0.226951226285032,-0.4793841490776266,-0.4665021471090096,1.1323483593057455,-0.2448571164257835,-0.42433859828980913,-0.538123351937108,-0.4198066181872049,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.5691675121056683,-0.6199097046040548
8_3,minor_road,0,34.88739167930054,-2.480920142753303,0.22627297334599544,-0.7157646521522406,-0.23378319195047975,1.076258831054555,-0.19035751974898205,0.6601666697413875,-0.4923449758271194,-0.5672737266806788,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.5883612724395092,-0.31221010317593495
9_1,minor_road,0,34.87293080583161,-2.4671332251692433,0.23119055321788412,-0.3015779545613182,-0.8226866057586628,1.9336755398176004,-0.6574061131301385,-0.2586676944626454,-0.538123351937108,-0.6117226193386368,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.7043528819135234,-0.5796199409577392
9_2,minor_road,1,34.85682308826902,-2.4817976945680877,0.22269173853510427,-0.6692602658864001,-0.5418539517216319,2.4371790716665114,-0.8921100158763466,-0.42433859828980913,-0.538123351937108,-0.7418639599935699,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8167129733484274,-0.6199097046040548
9_3,minor_road,1,34.836482700823026,-2.4876657481141295,0.21529802592251884,-0.7144014390160938,-0.3044599730426347,0.6876784416258958,0.27077138827192676,-0.42433859828980913,-0.4999980994943723,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8147885999817575,-0.5833012632461566
9_4,minor_road,0,34.81537699611757,-2.483233220867144,0.2262429884899867,-0.7072985701638729,-0.5358606747639286,-0.5579647686882424,1.1099835650531844,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595584778,-0.6199097046040548
9_5,minor_road,0,34.80628613517933,-2.4637061340507223,0.2400962025310391,-0.7031144088618849,-0.85041676777324,1.4054178537704216,-0.19950792910721876,-0.38656940088163727,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8231800347608327,-0.6107245550000312
10_1,minor_road,0,34.78924227607467,-2.4270004997825048,0.21648581308811013,-0.3657510224584217,-0.6120295733896707,2.693092005445367,-1.441616754393047,1.1045424929583525,-0.3957134054258441,-0.39264936126936345,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.3926772607970176,-0.11135456994936772
10_2,minor_road,0,34.76776623871378,-2.4208621147071923,0.21855676966027104,-0.1380929086280694,-0.2356144166849492,2.406495654772133,-1.308787929857267,-0.42433859828980913,-0.4923768400380229,-0.12335880737824068,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.32786514798457406,-0.5759832151807661
10_3,minor_road,0,34.7470798572664,-2.4138851794592653,0.2253225708207316,-0.6745321305610879,-0.17952711653711276,-0.3783256378183049,-1.5953643104799813,-0.42433859828980913,1.6756941593596284,1.6591370613078829,1.5133801671560454,-0.05470543785627974,-0.06969973308597942,-2.0658809768217874,1.5058311979938568
10_4,minor_road,0,34.73160172160777,-2.398863954845297,0.23178334757017272,-0.6927541136332567,-0.42565137705179434,-0.6605971162013741,-0.8918899362362286,-0.42433859828980913,-0.01770717292418402,1.836657646886618,0.5326175808110836,-0.05470543785627974,-0.06969973308597942,-1.489274216132979,-0.12019825483171316
12_1,minor_road,0,35.10006828312829,-2.7515079209686104,0.2164375245240253,1.2744554239474737,0.5292827850275222,-1.035344197855449,1.4277640034296866,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595585401,-0.6199097046040548
12_2,minor_road,0,35.0826802265406,-2.741357461547901,-5.406735270459528,1.917783571371839,1.0609387610555994,-1.0875097038454775,1.462489373541534,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595584778,-0.6199097046040548
14_1,minor_road,0,34.922414068715845,-2.5404125334362235,0.2322774094103736,-0.31772391537592126,1.510821674440832,-0.8047655863317036,1.060433976425191,1.578513075807823,-0.23144213613375625,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.5868370004513838,0.1616468158673266
15_1,minor_road,0,35.087947952705306,-2.7599989568764234,0.23526957635481524,1.706583326050602,0.5388174358888262,-1.0264685883602105,1.388027482780601,-0.42433859828980913,-0.4093624804249804,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.788157809638356,-0.4962715773280816
15_2,minor_road,0,35.076915809802976,-2.740555094531955,0.2323098836229828,2.121454060889632,1.1844486864203545,-1.1501155678800876,1.5041646483906703,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595585073,-0.6199097046040548
18_1,minor_road,0,34.960971515278416,-2.6785316152019263,0.22519556384042447,0.27912932682454206,1.9428720778260424,0.08849211026869575,0.6796521811794851,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595585816,-0.6199097046040548
18_2,minor_road,0,34.954190980368374,-2.69765377559602,0.23372586317188537,-0.2532764772371134,1.4323017777689413,-1.0329725430471133,1.207229998490812,-0.42433859828980913,0.20670190924571524,-0.7200705827019559,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.5811152878658558,0.09528272426831594
19_1,minor_road,0,34.98068428916554,-2.678128729621687,0.20986657280105708,0.8511752318183039,1.9149787112963228,-0.2307606251453457,0.8921713389271978,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595584536,-0.6199097046040548
19_2,minor_road,0,35.00195063974979,-2.6844632712015377,0.2130025308391396,1.476430848948191,1.8060443375893915,-1.1435493959962109,1.4997936997232644,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595583851,-0.6199097046040548
19_3,minor_road,0,35.02113869107283,-2.6957787596146754,0.2143845750676016,2.089822337746004,1.6732701796239575,-0.8879388573861596,1.329639679566278,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595586058,-0.6199097046040548
19_4,minor_road,0,35.041509257392214,-2.6999203349905763,0.21713226828278667,2.417464163945335,1.8724854880094,-0.7550733296338905,1.2411941725447877,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595583966,-0.6199097046040548
20_1,minor_road,0,35.061521639200734,-2.7165212832813483,0.2439570450609821,2.867768945533635,1.9122036469315744,0.810224083134962,0.19921190932309105,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595585735,-0.6199097046040548
20_2,minor_road,0,35.05656174501599,-2.737649319854091,0.2420192303743232,2.841078236933507,1.4221590351934763,-1.1504183911873411,1.5043662308581467,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595583286,-0.6199097046040548
20_3,minor_road,0,35.04873889262837,-2.7583434679766015,0.2391195721554365,3.0728610644608425,0.9327564814670604,-0.4298308090826408,1.0246877534480117,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595583528,-0.6199097046040548
20_4,minor_road,0,35.04193690768042,-2.7796048530500985,0.24054192171868333,3.4071423178024403,0.5645454845098618,-0.338159192704986,0.9636640799102472,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.825990659558411,-0.6199097046040548
20_5,minor_road,0,35.02992545376127,-2.7980327581098043,0.23296930843270344,3.759317452240527,-0.08197484793244166,-0.5811007900079181,1.125384679026893,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595586058,-0.6199097046040548
21_1,minor_road,0,34.77542648646885,-2.6499442440924907,0.22826984340428627,-0.6129262322963589,0.01059282665360285,0.2050409633439275,0.15835660873647084,0.34277338538425767,-0.2922578932311455,-0.369152856729974,-0.2462164074748978,6.600322395151829,-0.06969973308597942,0.3297519651367691,-0.19727083853844132
23_1,minor_road,0,34.79485328078715,-2.5101923056436357,0.22993614210018368,-0.703280178133839,-0.7024357512164845,-0.3580990641900414,0.7832096432643276,-0.42433859828980913,-0.3581975886631829,-0.540835993380959,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.609329020455833,-0.44714227798879685
23_2,minor_road,0,34.78248955286707,-2.5266191471868154,0.2409656715357647,-0.7023766350397908,-1.0673953854620504,-0.8932127984909515,1.088037461851879,-0.42433859828980913,-0.538123351937108,-0.3972908041609886,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.5518610053292919,-0.6199097046040548
23_3,minor_road,0,34.78562143321418,-2.5456948511691704,0.23590026278454757,-0.3093533102058071,-0.9232311780229676,-0.8481942221559224,1.3031825956723952,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595583384,-0.6199097046040548
23_4,minor_road,0,34.79943172608577,-2.561765549021429,0.23351392231926812,-0.2677475456067706,-0.30384557730757056,-0.8160007218082062,1.271545210377378,-0.42433859828980913,-0.538123351937108,-0.7390830207981542,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8145754382377144,-0.6199097046040548
23_5,minor_road,0,34.79150257476617,-2.582394448953302,0.2412339610585452,0.3420895943290767,-0.5243133417672736,-0.6378442903254091,1.1631575140176982,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595586796,-0.6199097046040548
23_6,minor_road,0,34.78655137646649,-2.604214024918696,0.2413397963005708,0.19979630579040428,-0.7128617871242172,0.33663323201882744,0.5017043384961496,-0.42433859828980913,-0.538123351937108,-0.7353594535763476,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8117133635516712,-0.6199097046040548
23_7,minor_road,0,34.77680808130547,-2.6227715878857154,0.23474954979890617,-0.43546501767254975,-0.6139636365001488,0.3338551692602459,0.4158998837886414,-0.42433859828980913,-0.39164280498823134,-0.6638160247471615,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.7136830861164577,-0.47925687821017937
25_1,minor_road,0,34.89989618705733,-2.670236705671209,0.2153941327053893,-0.39301565562192314,1.3797725650315715,0.3144915384548353,0.44545485807563046,-0.42433859828980913,-0.43302550422908953,-0.6722448403515553,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.7323209637403125,-0.5189931690233605
26_1,minor_road,0,34.82052575789792,-2.54717543727672,0.217082689267856,-0.5993946775452866,-0.03734614873709216,-0.23233378360851836,0.771761589819431,1.401015189998019,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.6901555088532916,-0.1759990902348148
26_2,minor_road,0,34.830132633424476,-2.531196024465523,0.24286109446548895,-0.7005438730416519,0.1893998010994049,0.915433531217172,-0.31232758026540164,5.1384693252000035,-0.2665006663518544,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.3322210184486499,0.9937343603085108
27_1,minor_road,0,34.78088297986471,-2.6259845154073695,0.2319862396830303,-0.5611754616683109,-0.46204708187614735,0.08730250454720272,0.6652551242104654,-0.42433859828980913,-0.48030944110698154,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8090036278146974,-0.5643959170566966
27_2,minor_road,0,34.79889490368527,-2.624734867273313,0.21790255440816753,-0.6303883607916493,-0.09154176724302648,-0.6230380741133038,1.153301358533858,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595584923,-0.6199097046040548
27_3,minor_road,0,34.81730756318518,-2.617848374223051,0.23105484604883875,-0.7139803820576328,0.27602201841090723,-0.7911039402669837,1.1348022545580234,-0.42433859828980913,-0.538123351937108,-0.5642340337079494,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.6801798895620007,-0.6199097046040548
27_4,minor_road,0,34.81398950653758,-2.5982308661897235,0.23917052008778236,-0.01708649776568819,0.06868019109054502,-0.941535692541551,1.1564036957513013,-0.42433859828980913,-0.538123351937108,-0.44996066564999015,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.5923450541720663,-0.6199097046040548
27_5,minor_road,0,34.80531345547284,-2.5783830836635,-2.0020016221003023,-0.08210075866257974,-0.10231425699251544,-1.0429604342507297,1.4328339557414365,-0.42433859828980913,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8259906595585799,-0.6199097046040548
28_1,minor_road,0,34.81985007408802,-2.5069522540176417,0.23786465467557188,-0.7118284168886617,0.01214103404900895,-0.05394617994088689,0.5176345632311474,1.2545919355994763,-0.10323135025014708,-0.7090237963783601,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.5387507479986317,0.20598185895605228
29_1,minor_road,0,34.858553760962806,-2.461722514694472,-2.7809661261222716,-0.1544250491872478,-1.1310013379634056,0.3694493893338006,0.428035587969907,-0.42433859828980913,-0.538123351937108,-0.6599549669328283,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.7537546214183868,-0.6199097046040548
33_1,minor_road,0,34.90100204165319,-2.4657533096316997,0.21934414816362588,-0.4050793004905998,-0.08735578193552106,0.8488714051571138,0.16049682440954854,-0.22913752950908675,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8114646171190198,-0.5724384544146536
34_1,minor_road,0,34.92836700134094,-2.5024683191200463,0.2295965638822375,-0.3940908887254296,0.39200555851832714,-1.120343071633843,1.4389067175052097,0.25855659399707587,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.7751724718978982,-0.4538353653154398
34_2,minor_road,0,34.947521985111884,-2.512489671347763,0.22624487956446215,-0.4486985067465621,0.5776978561016332,-0.7147913557004189,1.2022711775531605,-0.2423664883429228,-0.538123351937108,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.8124490605887593,-0.5756556253987519
39_1,minor_road,0,34.912364276743226,-2.549411697387525,0.2275604804055508,-0.7091391084596667,1.836933109540091,-1.067597325648572,0.7568401347751557,2.6346603716004946,1.3225997205551012,-0.7539342558653098,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.05163039225880114,1.9107072985465667
40_1,minor_road,0,34.820138991269765,-2.4998329971344644,0.24098124314761848,-0.6897813212849635,-0.06153476648577238,-0.117869263693094,0.6061438286099659,0.6897047462193527,-0.1324256062348236,-0.710042660162123,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.5901483450015312,0.04057330452616786
40_2,minor_road,0,34.82873798528799,-2.5200019736387462,0.2407713646164032,-0.7026127333419464,0.20475020509902336,0.9592326271488438,-0.3604648415179413,3.7513013617206017,0.08450931323619763,-0.7261958588460646,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.3109927879724068,0.993431901946938
40_3,minor_road,0,34.83245123455486,-2.541450752532804,0.23696750429245017,-0.6702192565578792,0.2696454641727995,0.4956840953643519,0.087354444328536,3.608746432340802,-0.5130006929845761,-0.6865927255768073,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.4667225835584537,0.3850256446439999
40_4,minor_road,0,34.845703480212016,-2.5571405456121448,0.22236457524467643,-0.7014008887812505,0.7593521816988524,-0.2955258472747373,0.8462459278458603,-0.42433859828980913,-0.3693659019343782,-0.6888921977469568,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.7264121248358674,-0.45786626052686097
41_1,minor_road,2,34.8202300856111,-2.429485262668871,0.2299662564710207,-0.2740016872744323,-1.1737006140338486,2.3890239425374444,-1.83614667920344,0.1313192585174908,0.7989097627939132,0.11347111266143084,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,-0.2749301574213846,0.799060915371926
41_2,minor_road,1,34.84081609017262,-2.428903455163509,0.21914656184374537,0.11999477854152098,-0.9680600709094132,1.911233585350123,-1.757563040275904,-0.0628093940603877,0.1264568374927183,0.7377536001982654,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,-0.5427492203694085,0.1061510453210044
41_3,minor_road,0,34.86013389552061,-2.4200903969113883,0.22340728708708116,-0.6206968880448697,-1.2707290489927083,1.4367892323484777,-1.9624571117140397,2.6167831895857083,0.3502586206254559,1.1504343812703297,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,-1.12511330989118,0.972703156560532
42_1,minor_road,0,34.62188188758018,-2.2533632626133207,0.22086274984363727,-0.48962617571350026,0.4612898797140824,-0.9266287852565044,-1.663309967725822,-0.42433859828980913,0.10208477220191628,3.1406299025801214,0.6387364384139614,-0.05470543785627974,-0.06969973308597942,-2.550070990625213,-0.00517222569566326
43_1,minor_road,0,34.566111024450706,-2.2820183861783208,-4.7690563207960235,-0.7255614041736312,-1.2324359774810532,1.3299628832340828,-1.54677480929871,-0.22300213869762248,0.9537507899549628,0.693319520327399,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,-0.7397522683154899,0.8615736314673882
44_1,minor_road,0,34.62386212531436,-2.417313870360404,0.23284542369609035,-0.5816576609720248,-1.1228778389687175,-1.1563169686856771,-1.7747018396686485,-0.42433859828980913,4.587345812411864,0.708137782831718,4.495459516543177,-0.05470543785627974,-0.06969973308597942,-2.8456478601299833,4.301642949155103
44_2,minor_road,0,34.61479127575296,-2.4003733395994273,0.22926267658001737,-0.5122845734012189,-1.1129989323109457,-0.9555056033918576,-1.71746143906828,0.368845360092335,2.044995425020907,1.0415661121333557,5.48840072091954,-0.05470543785627974,-0.06969973308597942,-2.6321311846374877,2.053335468083215
47_1,minor_road,0,34.801326877465584,-2.439867999169496,0.2373537220675458,-0.7053202359568806,-1.065684352973481,2.293926432312889,-1.459628984522581,2.0056957784112788,-0.34831744715227053,-0.08518414933228396,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.075361823776333825,0.15330860565707327
47_2,minor_road,0,34.80747373915549,-2.422181405715541,0.23208191916034465,-0.7174051322967706,-0.935724275771034,1.3276990806898676,-0.8555317937588776,-0.08836167227884154,-0.2701609188835564,0.14456416369044445,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.03163537065188725,-0.28090139340167725
47_3,minor_road,0,34.81716373069061,-2.403462949608596,0.23982384691237635,-0.7060406057131617,-0.8653414445772873,1.216671146177701,-1.187013015849113,-0.42433859828980913,-0.01832250464084404,0.6706722179787102,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,-0.4217450105606362,-0.12078910560965458
48_1,minor_road,0,34.76144556241375,-2.36328740232513,0.23025097718358403,-0.6103168685896142,-1.0732029286426945,-0.9738567714598324,-1.5636590374832775,-0.42433859828980913,-0.35324554503370026,1.9042862414958772,5.225414380860877,-0.05470543785627974,-0.06969973308597942,-2.4737835971852413,-0.4423872511444773
48_2,minor_road,0,34.75925091906493,-2.3785781088247715,0.2421376688406095,-0.7060115723658339,-0.6693644131066265,-0.7681777497094756,-0.23069870961694616,-0.1521514866547402,0.1791581137209414,0.8758683595283432,0.5372986384820405,-0.05470543785627974,-0.06969973308597942,-0.8299022294366042,0.1350283623087105
48_3,minor_road,0,34.76567818432794,-2.399585427747173,0.24401907149343544,-0.18090339317903872,-0.2384062022985665,-0.6255293600493564,1.0410554394206442,-0.42433859828980913,-0.5297857450877353,-0.5913887468354231,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.6986022526928622,-0.6119038089875228
49_1,minor_road,0,34.80350635330218,-2.3512748726432497,0.23249955024665608,-0.29786413775065335,-0.9180804620857204,-0.9905607141155202,0.8197062629073519,-0.42433859828980913,-0.21846430508545653,-0.03477020245377054,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.17929090916867443,-0.3129682754615977
50_1,minor_road,0,34.76980537887986,-2.4813651509609973,0.23443857826942485,0.5086009638398672,-0.9865099948938756,-0.2558073370198279,0.5321894410084113,-0.42433859828980913,-0.538123351937108,-0.2058950590801185,-0.2462164074748978,-0.05470543785627974,-0.06969973308597942,0.4047469922463316,-0.6199097046040548
