segment_ID,road_importance,nbr_carcasses,long_midpoint,lat_midpoint,length,distance_water_km,distance_amenity_km,sparse_open_grassland,dense_closed_grassland,sparse_open_shrubland,dense_closed_shrubland,woodland,forest,water,bare_ground,grassland,shrubland
7_3,minor_road,0,34.71508481382535,-2.3803097046549624,2499.986834934155,0.5425023222089298,1.39996001256111,2.726228046103186,20.02406924624949,0,23.7602337175261,43.34636845956749,10.1431005305524,0,0,22.750297292352677,23.7602337175261
8_1,minor_road,2,34.86985607958267,-2.452123944548499,2500.3580952402476,0.5077575529094637,1.11041052171924,22.34028023602941,47.3669687180334,0,0.453773876784226,29.8389771691537,0,0,0,69.7072489540628,0.453773876784226
8_2,minor_road,0,34.888291968294915,-2.463529065442271,2500.1224232777863,0.8245247602097137,3.18068201190192,42.36070778642409,51.3062188518105,0,0,6.33307336176424,0,0,0,93.6669266382346,0
8_3,minor_road,0,34.88739167930054,-2.480920142753303,2500.07509226337,0.07369496722719567,4.05903623145668,41.330996796475624,52.80923411159576,1.99011025763636,0.331685042939393,3.53797379135353,0,0,0,94.1402309080714,2.321795300575753
9_1,minor_road,0,34.87293080583161,-2.4671332251692433,2500.41825928914,1.389301408381703,1.83633031531738,57.07174975886156,39.928750480201714,0.30401269114798,0,2.69548706978749,0,0,0,97.00050023906329,0.30401269114798
9_2,minor_road,1,34.85682308826902,-2.4817976945680877,2499.825180369582,0.22140968252136933,2.89628070265972,66.31524201825117,33.45597693931302,0,0,0.228781042433766,0,0,0,99.7712189575642,0
9_3,minor_road,1,34.836482700823026,-2.4876657481141295,2499.3092195854647,0.0780250241629029,3.79227992510186,34.19730339685864,65.52646190309169,0,0.276234700050551,0,0,0,0,99.72376529995032,0.276234700050551
9_4,minor_road,0,34.81537699611757,-2.483233220867144,2500.07299980852,0.10058629922801096,2.91890120686907,11.329353831104536,88.67064616889462,0,0,0,0,0,0,99.99999999999916,0
9_5,minor_road,0,34.80628613517933,-2.4637061340507223,2501.039728643368,0.1138767056841873,1.73166799935842,47.3738121614637,52.55687986060428,0.0693079779327852,0,0,0,0,0,99.93069202206796,0.0693079779327852
10_1,minor_road,0,34.78924227607467,-2.4270004997825048,2499.3921077946006,1.18546458318878,2.63141592892433,71.0133803089124,18.301424177329157,2.80555754968607,1.0318244821549871,6.84781348191755,0,0,0,89.31480448624156,3.8373820318410568
10_2,minor_road,0,34.76776623871378,-2.4208621147071923,2499.536626851918,1.9085889198185175,4.0521246158069,65.75194522167592,21.96463936404991,0,0.3314541723175,11.9519612419589,0,0,0,87.71658458572583,0.3314541723175
10_3,minor_road,0,34.7470798572664,-2.4138851794592653,2500.0087696379373,0.20466433757607055,4.26381565195274,14.627231225493931,14.06130246920435,0,16.040109298115087,45.73748458829846,9.5338724188872,0,0,28.68853369469828,16.040109298115087
10_4,minor_road,0,34.73160172160777,-2.398863954845297,2500.4596266853123,0.14678474260165442,3.33486561171816,9.4451936419655,33.462046398128045,0,3.770650629186318,49.10221939295586,4.21988993776543,0,0,42.90724004009354,3.770650629186318
12_1,minor_road,0,35.10006828312829,-2.7515079209686104,2499.388738038878,6.395352245602286,6.9390862051287,2.56545689855425,97.43454310144644,0,0,0,0,0,0,100.0000000000007,0
12_2,minor_road,0,35.0826802265406,-2.741357461547901,2106.9828120107636,8.438794633902786,8.94572236236675,1.6077844686205,98.39221553137864,0,0,0,0,0,0,99.99999999999916,0
14_1,minor_road,0,34.922414068715845,-2.5404125334362235,2500.494104159327,1.3380160093819993,10.6437213715507,6.798498925040197,87.30414453649526,3.67531240155414,2.22204413690954,0,0,0,0,94.10264346153544,5.89735653846368
15_1,minor_road,0,35.087947952705306,-2.7599989568764234,2500.702908704994,7.76794642768526,6.97507296353565,2.7283984123214697,96.33867082810592,0,0.932930759575262,0,0,0,0,99.0670692404274,0.932930759575262
15_2,minor_road,0,35.076915809802976,-2.740555094531955,2500.496370330746,9.085725618024698,9.411887501459631,0.458444328996673,99.5415556710032,0,0,0,0,0,0,99.99999999999989,0
18_1,minor_road,0,34.960971515278416,-2.6785316152019263,2499.9999066181554,3.2338373248179155,12.2744149032195,23.1972331580379,76.80276684196383,0,0,0,0,0,0,100.00000000000172,0
18_2,minor_road,0,34.954190980368374,-2.69765377559602,2500.5951826536784,1.5427243334891725,10.3473626906956,2.60899655910498,91.35255360177406,0,5.39659594180897,0.641853897308958,0,0,0,93.96155016087904,5.39659594180897
19_1,minor_road,0,34.98068428916554,-2.678128729621687,2498.9301925717996,5.050861583740775,12.169136602308098,17.3362808470337,82.66371915296484,0,0,0,0,0,0,99.99999999999856,0
19_2,minor_road,0,35.00195063974979,-2.6844632712015377,2499.1490313951444,7.036899093029785,11.7579841599346,0.578988387068246,99.42101161292862,0,0,0,0,0,0,99.99999999999687,0
19_3,minor_road,0,35.02113869107283,-2.6957787596146754,2499.245475585116,8.985251848696464,11.2568529056398,5.27157520246603,94.72842479753628,0,0,0,0,0,0,100.00000000000232,0
19_4,minor_road,0,35.041509257392214,-2.6999203349905763,2499.43721984407,10.025960542255705,12.0087538696204,7.71076658769419,92.28923341230296,0,0,0,0,0,0,99.99999999999716,0
20_1,minor_road,0,35.061521639200734,-2.7165212832813483,2501.309152604439,11.45629105404186,12.1586626403025,36.4470387354598,63.55296126454174,0,0,0,0,0,0,100.00000000000152,0
20_2,minor_road,0,35.05656174501599,-2.737649319854091,2501.1739246834213,11.37151173023077,10.3090808037176,0.452884993819256,99.54711500617624,0,0,0,0,0,0,99.99999999999548,0
20_3,minor_road,0,35.04873889262837,-2.7583434679766015,2500.9715757409235,12.107737646267168,8.46192229514814,13.681681449205,86.31831855079109,0,0,0,0,0,0,99.99999999999608,0
20_4,minor_road,0,35.04193690768042,-2.7796048530500985,2501.070832587165,13.169535556753818,7.07217867652668,15.364620739185709,84.6353792608118,0,0,0,0,0,0,99.99999999999751,0
20_5,minor_road,0,35.02992545376127,-2.7980327581098043,2500.5423874482235,14.288170891920496,4.63200846502928,10.90461473702869,89.09538526297364,0,0,0,0,0,0,100.00000000000232,0
21_1,minor_road,0,34.77542648646885,-2.6499442440924907,2500.2144412880134,0.40034690546538526,4.981387859207279,25.33687737718693,62.42623475702353,1.40768096980938,1.7814064664999538,7.29316750299478,0,1.75463292648593,0,87.76311213421046,3.189087436309334
23_1,minor_road,0,34.79485328078715,-2.5101923056436357,2500.3307218126643,0.11335016264647792,2.29019470045196,14.99855767097144,79.65872276217353,0,1.30364354502285,4.03907602183464,0,0,0,94.65728043314496,1.30364354502285
23_2,minor_road,0,34.78248955286707,-2.5266191471868154,2501.1004034265184,0.1162201416228785,0.9127227429640772,5.17475436468639,88.06540631363484,0,0,6.75983932167936,0,0,0,93.24016067832125,0
23_3,minor_road,0,34.78562143321418,-2.5456948511691704,2500.7469203513574,1.3646040725482385,1.45684361110147,6.0012209842024795,93.99877901579325,0,0,0,0,0,0,99.99999999999572,0
23_4,minor_road,0,34.79943172608577,-2.561765549021429,2500.5803926321787,1.4967589974022282,3.79459884702209,6.59224041593125,93.12626846933708,0,0,0.281491114732963,0,0,0,99.71850888526832,0
23_5,minor_road,0,34.79150257476617,-2.582394448953302,2501.1191256679413,3.43382185823619,2.96248445798545,9.862897901340649,90.13710209866348,0,0,0,0,0,0,100.00000000000414,0
23_6,minor_road,0,34.78655137646649,-2.604214024918696,2501.1265112450287,2.9818470168823352,2.25084357571634,27.75269383119536,71.89523835904632,0,0,0.352067809755962,0,0,0,99.64793219024168,0
23_7,minor_road,0,34.77680808130547,-2.6227715878857154,2500.6666193164815,0.9640277729875356,2.62411616903663,27.701693192707776,69.52888314457124,0,1.06131782367708,1.70810583904313,0,0,0,97.23057633727902,1.06131782367708
25_1,minor_road,0,34.89989618705733,-2.670236705671209,2499.315926274465,1.0988622678217028,10.1491009907566,27.34620895050945,70.34396399038627,0,0.761481448055685,1.54834561104656,0,0,0,97.69017294089572,0.761481448055685
26_1,minor_road,0,34.82052575789792,-2.54717543727672,2499.4337600358845,0.4433280072074025,4.80045115258248,17.307400258999426,79.3430030124558,3.34959672854489,0,0,0,0,0,96.65040327145522,3.34959672854489
26_2,minor_road,0,34.830132633424476,-2.531196024465523,2501.232673092963,0.12204165521536972,5.65626137942957,38.37851022959499,49.445486976359724,10.2079735674271,1.96802922661995,0,0,0,0,87.82399720595471,12.17600279404705
27_1,minor_road,0,34.78088297986471,-2.6259845154073695,2500.473785252074,0.564726031035983,3.1974968233254697,23.17539396410421,76.40571809958946,0,0.418887936306693,0,0,0,0,99.58111206369368,0.418887936306693
27_2,minor_road,0,34.79889490368527,-2.624734867273313,2499.4909732767596,0.34488088287631186,4.59589991538893,10.13471554767349,89.86528445232604,0,0,0,0,0,0,99.99999999999952,0
27_3,minor_road,0,34.81730756318518,-2.617848374223051,2500.4087891378076,0.07936245303221767,5.9832007558586104,7.04930415610986,89.35510754711109,0,0,3.59558829677819,0,0,0,96.40441170322094,0
27_4,minor_road,0,34.81398950653758,-2.5982308661897235,2500.9751310772613,2.292948954743566,5.2006277643591705,4.28762593587915,89.95084215299067,0,0,5.76153191112879,0,0,0,94.23846808886982,0
27_5,minor_road,0,34.80531345547284,-2.5783830836635,2344.577797773137,2.0864401969772115,4.55524116535231,2.425635392423116,97.57436460757856,0,0,0,0,0,0,100.00000000000168,0
28_1,minor_road,0,34.81985007408802,-2.5069522540176417,2500.884002928611,0.08619787110311584,4.98723127878423,20.58230168345977,72.33456951612811,3.08090423886797,3.15098927727286,0.851235284270023,0,0,0,92.91687119958787,6.23189351614083
29_1,minor_road,0,34.858553760962806,-2.461722514694472,2290.218755522744,1.8567121467534455,0.672653958148904,28.3551442152274,69.86356724656288,0,0,1.78128853821195,0,0,0,98.21871146179028,0
33_1,minor_road,0,34.90100204165319,-2.4657533096316997,2499.591573054357,1.060543777668968,4.61169913490389,37.1565396611953,62.48525862163933,0.358201717163924,0,0,0,0,0,99.64179828283464,0.358201717163924
34_1,minor_road,0,34.92836700134094,-2.5024683191200463,2500.3070247807696,1.0954469394083486,6.42095895988137,1.005018128755939,97.74184205982688,1.25313981141638,0,0,0,0,0,98.7468601885828,1.25313981141638
34_2,minor_road,0,34.947521985111884,-2.512489671347763,2500.073131774735,0.9219934354146913,7.12181984596608,8.45027701948737,91.21579692843513,0.333926052075768,0,0,0,0,0,99.66607394792248,0.333926052075768
39_1,minor_road,0,34.912364276743226,-2.549411697387525,2500.1649392978456,0.09474008530752132,11.8745680590041,1.973342805526798,78.93149217572896,5.61338465338154,13.4817803653641,0,0,0,0,80.90483498125576,19.09516501874564
40_1,minor_road,0,34.820138991269765,-2.4998329971344644,2501.101490071548,0.15622740404968555,4.70915573382178,19.40877956795424,74.77551925903462,2.04431380161394,2.93946368653116,0.83192368486730806,0,0,0,94.18429882698888,4.983777488145099
40_2,minor_road,0,34.82873798528799,-2.5200019736387462,2501.0868439665114,0.11547020820186732,5.71419861155469,39.18258920541866,48.11793516609772,7.66246523790418,4.51125530943452,0.525755081146146,0,0,0,87.30052437151639,12.1737205473387
40_3,minor_road,0,34.83245123455486,-2.541450752532804,2500.8213964358515,0.21836358202672956,5.959133643158459,30.67260467826516,60.468103998446125,7.40087127833735,0.182025028441411,1.27639501650989,0,0,0,91.14070867671128,7.582896306778761
40_4,minor_road,0,34.845703480212016,-2.5571405456121448,2499.8023496975356,0.11931946390950549,7.80744016116559,16.14729846346956,81.39716677687096,0,1.22272406334406,1.2328106963139,0,0,0,97.54446524034051,1.22272406334406
41_1,minor_road,2,34.8202300856111,-2.429485262668871,2500.3328233055413,1.4768935862006474,0.511493517724709,65.43119347598989,7.420894162611381,1.01965424527254,9.687409728240343,16.4408483878853,0,0,0,72.85208763860126,10.707063973512884
41_2,minor_road,1,34.84081609017262,-2.428903455163509,2499.5777847455765,2.728368564113941,1.28764532986153,56.65975258449427,9.588110356484936,0.663420454451297,4.815184097795133,28.2735325067738,0,0,0,66.2478629409792,5.478604552246431
41_3,minor_road,0,34.86013389552061,-2.4200903969113883,2499.8751140106765,0.3756644981978487,0.145277816881376,47.949738796948864,3.9374462270357737,5.58057931406784,6.43672925417952,36.0955064077697,0,0,0,51.887185023984635,12.01730856824736
42_1,minor_road,0,34.62188188758018,-2.2533632626133207,2499.6975467315388,0.7919923870287195,6.6824596864974,4.56129210381005,12.187465488680273,0,4.638597459966853,73.81778023191876,4.79486471562671,0,0,16.74875759249032,4.638597459966853
43_1,minor_road,0,34.566111024450706,-2.2820183861783208,2151.4824224396966,0.04257694693175738,0.289807861368136,45.98858367354435,15.401326362847062,0.3694604030813,10.809303012949634,27.43132654757748,0,0,0,61.38991003639141,11.178763416030934
44_1,minor_road,0,34.62386212531436,-2.417313870360404,2500.533742310227,0.49966717354560936,0.703314587467527,0.344596864742859,9.115448564610451,0,37.1363426211766,27.71219269856659,25.691419250903575,0,0,9.460045429353311,37.1363426211766
44_2,minor_road,0,34.61479127575296,-2.4003733395994273,2500.2837248821547,0.7200211380301703,0.740600675064177,4.03116147308781,10.694050991501369,1.45552407932011,18.715864022663,34.03201133144507,31.07138810198295,0,0,14.725212464589177,20.17138810198311
47_1,minor_road,0,34.801326877465584,-2.439867999169496,2500.848348149628,0.1068702026962144,0.919180715436093,63.68536043998314,17.80467450580402,4.4592096341414,1.375229639588996,12.6755257804848,0,0,0,81.49003494578716,5.834439273730396
47_2,minor_road,0,34.80747373915549,-2.422181405715541,2500.480462122102,0.06848421020075596,1.40969074761921,45.9470240022201,34.46474818480322,0.616531008648199,1.941509041298616,17.0301877630301,0,0,0,80.41177218702332,2.5580400499468148
47_3,minor_road,0,34.81716373069061,-2.403462949608596,2501.0207226546413,0.1045820483520778,1.67533759499838,43.90873471858664,25.3230046579935,0,3.766192272551474,27.0020683508686,0,0,0,69.23173937658015,3.766192272551474
48_1,minor_road,0,34.76144556241375,-2.36328740232513,2500.352692176541,0.40863518637801527,0.890803256197345,3.69426437255668,14.93568525431563,0,1.33952334119422,50.3840554421667,29.6464715897675,0,0,18.62994962687231,1.33952334119422
48_2,minor_road,0,34.75925091906493,-2.3785781088247715,2501.1821897604045,0.10467426874200064,2.4150162877409196,7.47019110436509,51.696685988918475,0.499474164698831,5.197028683691331,30.891367144034376,4.245252914293,0,0,59.16687709328357,5.696502848390161
48_3,minor_road,0,34.76567818432794,-2.399585427747173,2501.3134810397464,1.772607369585758,4.04158754257132,10.08897965743799,86.7697142176275,0,0.0604097331718712,3.08089639176544,0,0,0,96.85869387506548,0.0604097331718712
49_1,minor_road,0,34.80350635330218,-2.3512748726432497,2500.5096059736493,1.4010978309751785,1.47628402614685,3.387607606769641,80.66524353661796,0,2.3160743934257,13.631074463187,0,0,0,84.0528511433876,2.3160743934257
50_1,minor_road,0,34.76980537887986,-2.4813651509609973,2500.6449185657766,3.9627220656257944,1.21800953860775,16.87646463385883,72.73597071425567,0,0,10.387564651885132,0,0,0,89.6124353481145,0
50_2,minor_road,0,34.763236476779056,-2.461611147183696,2500.9766771291343,3.8201065218488903,1.80389144014663,67.55162985623467,27.57028719983031,0,0,4.87808294393832,0,0,0,95.12191705606496,0
50_3,minor_road,0,34.76093832670805,-2.440999087087697,2501.0452285092592,1.6575919885816108,1.89767277395172,52.29843315110888,35.37247313735706,0,0,12.3290937115357,0,0,0,87.67090628846594,0
51_1,minor_road,0,34.813533505472336,-2.3730012693978417,2500.4822227016907,0.2374187408888483,1.13177650808554,21.8036136170641,38.84960638086158,0.504460269549937,9.002373765823927,29.8399459667001,0,0,0,60.65321999792568,9.506834035373863
51_2,minor_road,0,34.80030664349104,-2.362946766383907,2500.3393948402604,0.24149626792636125,0.751451047813641,7.47329804579501,47.1800491504992,0.0366265743519459,4.246614995628442,41.0634112337239,0,0,0,54.65334719629421,4.283241569980388
51_3,minor_road,0,34.78496062918084,-2.3538618256938166,2500.813520896338,0.2359986837480651,2.70179918071271,5.45728211417046,47.1830124311087,0.97508372290209,4.65177816916437,41.7328435626557,0,0,0,52.64029454527916,5.62686189206646
51_4,minor_road,0,34.78496798415823,-2.3336804802137374,2500.6630263147354,0.1374134005311516,1.1212209220048202,28.85111146287939,26.856018633680975,0,6.30865425928857,34.3880735397211,3.59614210443002,0,0,55.70713009656036,6.30865425928857
51_5,minor_road,0,34.79043511550509,-2.320357386028594,2500.8082143258284,0.19200779965039752,1.66991071329059,8.910359790692539,15.048033971852508,0,1.1892468876538769,65.20292612746414,9.64943322233699,0,0,23.958393762545047,1.1892468876538769
53_1,minor_road,0,35.05385660200005,-2.3149096022520403,2500.005460963295,0.4418594869238211,13.0432642608148,6.353072726148939,67.02487511869928,0,0.345003905174497,26.2770482499757,0,0,0,73.37794784484822,0.345003905174497
53_2,minor_road,0,35.03307300607181,-2.311129903834507,2499.8990277099924,1.4352389906644176,11.8710009652792,21.87967691284868,73.10455066272392,0,0,5.01577242442673,0,0,0,94.9842275755726,0
53_3,minor_road,0,35.014986246332775,-2.301453628634222,2500.0102541548563,0.04802403492811584,9.85772597120928,37.40789377690149,47.36210021830422,0,0.711876581870016,14.5181294229227,0,0,0,84.76999399520571,0.711876581870016
53_4,minor_road,0,34.996919263774366,-2.292574119473659,2500.091222365342,1.189506047969288,8.07098054440405,36.6356056890631,44.10027196932498,0,0.21066476436756,19.0534575772437,0,0,0,80.73587765838808,0.21066476436756
53_5,minor_road,0,34.97605411192193,-2.2917360951363706,2499.935401085129,1.0179764300658405,7.26096839525392,31.27261735837651,56.840832570676454,0,0.69968626068071,11.1868638102676,0,0,0,88.11344992905296,0.69968626068071
53_6,minor_road,0,34.957834499900976,-2.3025727392912883,2499.837750392615,0.04950368611572534,5.23124224801926,36.32460139536085,60.18504300826293,0,0,3.49035559637843,0,0,0,96.50964440362378,0
53_7,minor_road,0,34.93705155643133,-2.300915592790139,2500.013639244659,0.1044221009038171,2.9133473757946597,33.5142340283727,55.53824448425958,0,0,10.9475214873672,0,0,0,89.05247851263228,0
54_1,minor_road,0,34.971657179732254,-2.155811629435433,2499.977043389022,0.17974025440682304,7.43630335170533,32.5707121478668,48.749114670199894,0.148506934131463,0,18.5316662478009,0,0,0,81.3198268180667,0.148506934131463
55_1,minor_road,0,34.77760941698776,-2.5029043670154785,2500.400390312553,1.762523925259406,0.33084247428082897,9.67008154345724,86.6476081889937,0.279449819195967,0.39011194759757,3.01274850075171,0,0,0,96.31768973245094,0.669561766793537
55_2,minor_road,0,34.76177920226362,-2.5176814571943176,2500.7464991428337,1.2435901074437348,2.08622968896548,36.4451268512658,57.35052483037338,0,0.970680746830445,5.23366757153075,0,0,0,93.7956516816392,0.970680746830445
56_1,minor_road,0,34.77017214979479,-2.5406577082700057,2499.265392334711,1.5953686004175167,1.17011957846076,25.42479860476711,74.57520139522998,0,0,0,0,0,0,99.99999999999709,0
56_2,minor_road,0,34.748392547296284,-2.544506650311015,2499.17662646878,3.076702930357252,2.3501658597747,39.4357661708754,58.44676582497442,0,0.719474230370114,1.3979937737807,0,0,0,97.88253199584982,0.719474230370114
57_1,minor_road,0,35.20969824256874,-2.004731395839727,2500.6084524865264,0.5537485530272275,0.901520351991455,14.666477457699193,57.71207403635553,2.05903876279595,0,25.5624097431486,0,0,0,72.37855149405472,2.05903876279595
59_1,minor_road,0,35.1486013838213,-2.0197809856779463,2500.3682544063827,0.6694501177613038,1.5130124717835098,24.3246923960542,31.021813531021017,0.355269234868491,0,44.298224838055,0,0,0,55.346505927075214,0.355269234868491
64_1,minor_road,0,34.82321026647292,-2.350374196602915,2221.9762006995943,1.5864675304297704,0.725991855986732,21.0357760930215,65.92187028471929,0,1.933534929266924,11.1088186929933,0,0,0,86.95764637774079,1.933534929266924
65_1,minor_road,1,34.84699333347253,-2.344342723160999,2419.934857031167,1.6431443587874366,0.183508572428147,37.8510784349149,46.90740272408683,0,5.96697857581558,8.96130640557826,0.313233859604755,0,0,84.75848115900175,5.96697857581558
66_1,minor_road,0,34.96213164209335,-2.2081884376941012,2499.76093019322,0.5964650480592257,1.82099422284314,16.01208711868853,40.03830189362919,0,6.92277457356391,34.1647873464361,2.86204906768062,0,0,56.05038901231772,6.92277457356391
66_2,minor_road,0,34.94193378873983,-2.2121160381014504,2500.0380397403737,0.2980457857545307,3.11639959536297,2.23905552154889,35.73477068172065,0,3.222981704414067,45.86875694302889,12.9344351492892,0,0,37.97382620326954,3.222981704414067
66_3,minor_road,0,34.925454267156276,-2.2189798413221697,2178.5444853813624,0.3722401390375157,1.69526737198563,9.28775643437626,25.047355337083133,0,1.800306804696619,54.69774591811673,9.16683550572925,0,0,34.335111771459395,1.800306804696619
67_1,minor_road,0,34.97135885403732,-2.2264206381892886,2307.269551631001,0.1435388611668605,0.223526003175811,0.966665759283288,43.8232901116389,0,13.206057691435284,39.4993058517159,2.5046805859277,0,0,44.789955870922185,13.206057691435284
68_1,minor_road,0,34.951486316209476,-2.237899558602701,2500.899957807676,0.5634431588048102,2.30034162748271,22.971987891468235,32.98239366082758,0,1.3444031428762209,42.7012153048287,0,0,0,55.954381552295814,1.3444031428762209
68_2,minor_road,0,34.95726145814662,-2.218448535873757,2500.924589988946,0.2249939708969053,1.27386377391127,4.6700561263371,31.61931992012198,0,14.86207606259007,43.9854705656575,4.86307732529356,0,0,36.28937604645908,14.86207606259007
68_3,minor_road,0,34.969683730502176,-2.200236580721299,2500.9765378688035,1.1147545828166774,2.61880449691304,38.164168466881,42.96645800759158,0,4.60173373039333,14.1734393387737,0.0942004563611552,0,0,81.13062647447258,4.60173373039333
68_4,minor_road,0,34.979874621543225,-2.180314578318447,2501.144308098152,0.7818501548217086,5.01857233199725,32.46506823398147,64.3343837950857,0.720040434951928,0.0704297318422485,2.41007780413906,0,0,0,96.79945202906715,0.7904701667941766
70_1,minor_road,0,34.843379121828384,-2.197955814400612,2499.7818320047136,0.45447300070973634,8.0443564541616,28.70387141539505,32.06199614892741,0,1.43342408341949,37.80070835226,0,0,0,60.76586756432246,1.43342408341949
70_2,minor_road,0,34.863582255550185,-2.2044182370619416,2500.072513620744,0.4559272091098281,6.58076276114753,27.9062780764727,41.70381854202257,0.170903350329194,2.526705419875234,27.6922946113013,0,0,0,69.61009661849526,2.697608770204428
70_3,minor_road,0,34.881180955052855,-2.215191695136467,2358.572666966883,0.2089514167750694,4.2872840789434505,24.3162223027696,59.91039437172071,0.520520758439151,2.31055361779753,12.942308949273,0,0,0,84.22661667449032,2.831074376236681
72_1,minor_road,0,34.802957958117695,-2.565503527939301,2500.7058010130745,1.376899528739747,4.3623763195645795,7.32346788393289,92.6765321160643,0,0,0,0,0,0,99.9999999999972,0
72_2,minor_road,0,34.80682265960029,-2.5462251903964286,2500.6794362131222,0.42443011870166614,3.33457007525894,25.985099152674884,72.5617049341602,0,0,1.45319591316595,0,0,0,98.5468040868351,0
72_3,minor_road,0,34.80413616089423,-2.527831377311514,2501.1050956878394,0.08567802460765139,2.84501210821431,36.17202868823676,62.372851949998704,0,0,1.45511936176226,0,0,0,98.54488063823548,0
